t,body,x,y,z,vx,vy,vz
6.8,Star A,-0.371601,-0.334485,0,2.97256,-3.30198,0
6.8,Star B,0.371606,0.334577,0,-2.97257,3.30198,0
6.8,Planet,3.49779,-3.55668,0,2.85666,2.78258,0
6.85,Star A,-0.191738,-0.461729,0,4.10322,-1.70376,0
6.85,Star B,0.191742,0.46182,0,-4.10322,1.70376,0
6.85,Planet,3.63784,-3.4148,0,2.74423,2.89144,0
6.9,Star A,0.0253541,-0.499311,0,4.43716,0.225276,0
6.9,Star B,-0.0253504,0.499403,0,-4.43717,-0.225273,0
6.9,Planet,3.7721,-3.26761,0,2.62535,2.99583,0
6.95,Star A,0.237524,-0.439935,0,3.90956,2.11057,0
6.95,Star B,-0.237521,0.440027,0,-3.90957,-2.11057,0
6.95,Planet,3.90027,-3.11527,0,2.50026,3.09703,0
7,Star A,0.403575,-0.295129,0,2.62286,3.58606,0
7,Star B,-0.403572,0.295222,0,-2.62286,-3.58606,0
7,Planet,4.02205,-2.95795,0,2.37044,3.19537,0
7.05,Star A,0.491265,-0.0930106,0,0.826878,4.36526,0
7.05,Star B,-0.491263,0.093103,0,-0.826884,-4.36526,0
7.05,Planet,4.13727,-2.7958,0,2.23795,3.28997,0
7.1,Star A,0.483569,0.127177,0,-1.12965,4.29687,0
7.1,Star B,-0.483567,-0.127084,0,1.12965,-4.29687,0
7.1,Planet,4.24583,-2.62904,0,2.10425,3.37913,0
7.15,Star A,0.38198,0.322679,0,-2.86684,3.39418,0
7.15,Star B,-0.381978,-0.322587,0,2.86684,-3.39417,0
7.15,Planet,4.34767,-2.458,0,1.96942,3.46135,0
7.2,Star A,0.206223,0.455538,0,-4.04739,1.83245,0
7.2,Star B,-0.206222,-0.455445,0,4.04739,-1.83245,0
7.2,Planet,4.44273,-2.28304,0,1.83233,3.53606,0
7.25,Star A,-0.00957453,0.499955,0,-4.44207,-0.0850828,0
7.25,Star B,0.00957594,-0.499862,0,4.44207,0.085084,0
7.25,Planet,4.53084,-2.10451,0,1.69139,3.60375,0
7.3,Star A,-0.223513,0.447306,0,-3.97425,-1.98609,0
7.3,Star B,0.223514,-0.447214,0,3.97425,1.98609,0
7.3,Planet,4.61179,-1.92276,0,1.54551,3.66557,0
7.35,Star A,-0.394053,0.307815,0,-2.73476,-3.50147,0
7.35,Star B,0.394054,-0.307722,0,2.73476,3.50147,0
7.35,Planet,4.68531,-1.73803,0,1.39487,3.72272,0
7.4,Star A,-0.488081,0.108566,0,-0.964279,-4.33698,0
7.4,Star B,0.488082,-0.108473,0,0.964276,4.33698,0
7.4,Planet,4.75122,-1.55055,0,1.24107,3.77579,0
7.45,Star A,-0.48734,-0.111755,0,0.993436,-4.33039,0
7.45,Star B,0.487341,0.111847,0,-0.993439,4.33039,0
7.45,Planet,4.80941,-1.36053,0,1.08636,3.8243,0
7.5,Star A,-0.391974,-0.310367,0,2.75826,-3.48299,0
7.5,Star B,0.391974,0.31046,0,-2.75826,3.48299,0
7.5,Planet,4.85987,-1.16822,0,0.932398,3.86695,0
7.55,Star A,-0.220499,-0.448707,0,3.98752,-1.95931,0
7.55,Star B,0.2205,0.4488,0,-3.98752,1.95931,0
7.55,Planet,4.90266,-0.973954,0,0.779349,3.90241,0
7.6,Star A,-0.00621125,-0.499915,0,4.44254,-0.0551925,0
7.6,Star B,0.00621144,0.500008,0,-4.44254,0.0551926,0
7.6,Planet,4.9378,-0.778112,0,0.626049,3.92997,0
7.65,Star A,0.209283,-0.454047,0,4.03497,1.85964,0
7.65,Star B,-0.209283,0.45414,0,-4.03497,-1.85964,0
7.65,Planet,4.96523,-0.581086,0,0.470816,3.94981,0
7.7,Star A,0.384141,-0.320009,0,2.84394,3.41339,0
7.7,Star B,-0.384141,0.320102,0,-2.84394,-3.41339,0
7.7,Planet,4.98483,-0.383244,0,0.312474,3.96284,0
7.75,Star A,0.484412,-0.123827,0,1.10071,4.30437,0
7.75,Star B,-0.484412,0.12392,0,-1.10071,-4.30437,0
7.75,Planet,4.99643,-0.184896,0,0.151172,3.97027,0
7.8,Star A,0.490627,0.0964067,0,-0.856234,4.3596,0
7.8,Star B,-0.490627,-0.0963138,0,0.856234,-4.3596,0
7.8,Planet,4.99993,0.0137048,0,-0.0114352,3.973,0
7.85,Star A,0.401578,0.297931,0,-2.64693,3.56833,0
7.85,Star B,-0.401578,-0.297838,0,2.64693,-3.56833,0
7.85,Planet,4.99531,0.212326,0,-0.172999,3.97103,0
7.9,Star A,0.234556,0.441616,0,-3.92368,2.08421,0
7.9,Star B,-0.234556,-0.441523,0,3.92368,-2.08421,0
7.9,Planet,4.98267,0.410714,0,-0.331826,3.96344,0
7.95,Star A,0.0219918,0.499563,0,-4.43858,0.195414,0
7.95,Star B,-0.0219917,-0.49947,0,4.43858,-0.195413,0
7.95,Planet,4.96217,0.608556,0,-0.48772,3.949,0
8,Star A,-0.194843,0.46052,0,-4.09166,-1.73133,0
8,Star B,0.194843,-0.460427,0,4.09166,1.73133,0
8,Planet,4.93393,0.805484,0,-0.641835,3.92681,0
8.05,Star A,-0.373846,0.33207,0,-2.95028,-3.32191,0
8.05,Star B,0.373846,-0.331977,0,2.95028,3.32191,0
8.05,Planet,4.89799,1.0011,0,-0.795854,3.89672,0
8.1,Star A,-0.48026,0.139151,0,-1.23605,-4.26748,0
8.1,Star B,0.48026,-0.139058,0,1.23605,4.26748,0
8.1,Planet,4.85433,1.19504,0,-0.950973,3.85942,0
8.15,Star A,-0.493424,-0.0807769,0,0.718179,-4.38445,0
8.15,Star B,0.493425,0.0808699,0,-0.718176,4.38445,0
8.15,Planet,4.80288,1.38695,0,-1.10707,3.81621,0
8.2,Star A,-0.410782,-0.285012,0,2.53296,-3.65011,0
8.2,Star B,0.410782,0.285105,0,-2.53296,3.65011,0
8.2,Planet,4.74363,1.57658,0,-1.26252,3.76837,0
8.25,Star A,-0.248379,-0.433898,0,3.85593,-2.20704,0
8.25,Star B,0.24838,0.433991,0,-3.85592,2.20704,0
8.25,Planet,4.67667,1.76372,0,-1.41504,3.71637,0
8.3,Star A,-0.0377496,-0.498526,0,4.4302,-0.335439,0
8.3,Star B,0.0377508,0.498619,0,-4.4302,0.33544,0
8.3,Planet,4.6022,1.94814,0,-1.56301,3.65961,0
8.35,Star A,0.18021,-0.466349,0,4.14428,1.6013,0
8.35,Star B,-0.180208,0.466442,0,-4.14428,-1.60129,0
8.35,Planet,4.52045,2.12958,0,-1.70619,3.59691,0
8.4,Star A,0.363179,-0.343613,0,3.05368,3.22711,0
8.4,Star B,-0.363177,0.343706,0,-3.05368,-3.22711,0
8.4,Planet,4.43164,2.30771,0,-1.84568,3.52712,0
8.45,Star A,0.47563,-0.15415,0,1.37016,4.22633,0
8.45,Star B,-0.475628,0.154243,0,-1.37015,-4.22633,0
8.45,Planet,4.33592,2.48216,0,-1.98305,3.44977,0
8.5,Star A,0.495731,0.0652526,0,-0.579402,4.40494,0
8.5,Star B,-0.495729,-0.0651593,0,0.579408,-4.40494,0
8.5,Planet,4.23335,2.65257,0,-2.11948,3.36541,0
8.55,Star A,0.419578,0.271995,0,-2.41646,3.72826,0
8.55,Star B,-0.419575,-0.271901,0,2.41647,-3.72826,0
8.55,Planet,4.12399,2.81861,0,-2.25492,3.2755,0
8.6,Star A,0.261957,0.425933,0,-3.78433,2.32767,0
8.6,Star B,-0.261954,-0.42584,0,3.78433,-2.32767,0
8.6,Planet,4.0079,2.98006,0,-2.38791,3.18169,0
8.65,Star A,0.0534727,0.497179,0,-4.4174,0.475133,0
8.65,Star B,-0.0534694,-0.497086,0,4.41741,-0.47513,0
8.65,Planet,3.88527,3.13673,0,-2.51638,3.08488,0
8.7,Star A,-0.165393,0.471899,0,-4.19276,-1.46966,0
8.7,Star B,0.165397,-0.471805,0,4.19277,1.46967,0
8.7,Planet,3.75637,3.28849,0,-2.6388,2.98472,0
8.75,Star A,-0.352145,0.355001,0,-3.15403,-3.1291,0
8.75,Star B,0.35215,-0.354907,0,3.15404,3.1291,0
8.75,Planet,3.6215,3.43513,0,-2.75491,2.88,0
8.8,Star A,-0.470522,0.169182,0,-1.50289,-4.18097,0
8.8,Star B,0.470527,-0.169088,0,1.5029,4.18097,0
8.8,Planet,3.48097,3.57639,0,-2.86561,2.76932,0
8.85,Star A,-0.497539,-0.0494764,0,0.440059,-4.42103,0
8.85,Star B,0.497544,0.0495707,0,-0.44005,4.42104,0
8.85,Planet,3.335,3.71195,0,-2.97233,2.65197,0
8.9,Star A,-0.42795,-0.258519,0,2.29757,-3.80268,0
8.9,Star B,0.427955,0.258614,0,-2.29756,3.80269,0
8.9,Planet,3.18378,3.84148,0,-3.07621,2.52841,0
8.95,Star A,-0.275267,-0.417357,0,3.70896,-2.44598,0
8.95,Star B,0.275273,0.417452,0,-3.70896,2.44598,0
8.95,Planet,3.02743,3.96471,0,-3.17735,2.40027,0
9,Star A,-0.0691354,-0.495149,0,4.40021,-0.614347,0
9,Star B,0.0691418,0.495244,0,-4.4002,0.614352,0
9,Planet,2.86611,4.08147,0,-3.27462,2.26958,0
9.05,Star A,0.15042,-0.476791,0,4.23708,1.33657,0
9.05,Star B,-0.150413,0.476886,0,-4.23707,-1.33657,0
9.05,Planet,2.70006,4.19165,0,-3.36624,2.13754,0
9.1,Star A,0.34077,-0.365846,0,3.25125,3.02797,0
9.1,Star B,-0.340763,0.365942,0,-3.25124,-3.02797,0
9.1,Planet,2.5296,4.2952,0,-3.4508,2.00398,0
9.15,Star A,0.464954,-0.183857,0,1.63414,4.13144,0
9.15,Star B,-0.464946,0.183953,0,-1.63413,-4.13144,0
9.15,Planet,2.35511,4.392,0,-3.52794,1.8676,0
9.2,Star A,0.498861,0.0338399,0,-0.30026,4.43273,0
9.2,Star B,-0.498853,-0.0337437,0,0.300271,-4.43272,0
9.2,Planet,2.17692,4.48188,0,-3.59829,1.72684,0
9.25,Star A,0.435906,0.244976,0,-2.17636,3.87333,0
9.25,Star B,-0.435897,-0.244879,0,2.17637,-3.87332,0
9.25,Planet,1.99537,4.56459,0,-3.66309,1.58078,0
9.3,Star A,0.288314,0.408555,0,-3.62989,2.56186,0
9.3,Star B,-0.288305,-0.408458,0,3.6299,-2.56185,0
9.3,Planet,1.81069,4.63988,0,-3.72347,1.42987,0
9.35,Star A,0.0847423,0.492816,0,-4.37861,0.752959,0
9.35,Star B,-0.0847321,-0.492719,0,4.37862,-0.752951,0
9.35,Planet,1.62309,4.70753,0,-3.77983,1.2759,0
9.4,Star A,-0.135283,0.481398,0,-4.27715,-1.20214,0
9.4,Star B,0.135294,-0.4813,0,4.27716,1.20214,0
9.4,Planet,1.43278,4.76746,0,-3.83142,1.12114,0
9.45,Star A,-0.32904,0.376518,0,-3.34521,-2.92382,0
9.45,Star B,0.329051,-0.37642,0,3.34522,2.92382,0
9.45,Planet,1.24005,4.81966,0,-3.87685,0.967033,0
9.5,Star A,-0.458907,0.198541,0,-1.76374,-4.07779,0
9.5,Star B,0.458919,-0.198442,0,1.76376,4.0778,0
9.5,Planet,1.04522,4.86417,0,-3.91479,0.81347,0
9.55,Star A,-0.499669,-0.0179768,0,0.160184,-4.43999,0
9.55,Star B,0.499681,0.0180759,0,-0.160172,4.44,0
9.55,Planet,0.848703,4.90099,0,-3.9447,0.659115,0
9.6,Star A,-0.44341,-0.230994,0,2.05301,-3.94009,0
9.6,Star B,0.443423,0.231094,0,-2.053,3.9401,0
9.6,Planet,0.650883,4.93004,0,-3.9669,0.502281,0
9.65,Star A,-0.301055,-0.399151,0,3.54721,-2.67516,0
9.65,Star B,0.301069,0.399251,0,-3.5472,2.67517,0
9.65,Planet,0.452125,4.95116,0,-3.98241,0.341957,0
9.7,Star A,-0.100244,-0.489796,0,4.35267,-0.890804,0
9.7,Star B,0.100258,0.489897,0,-4.35266,0.890816,0
9.7,Planet,0.252733,4.96418,0,-3.99244,0.17857,0
9.75,Star A,0.120032,-0.48533,0,4.31298,1.06652,0
9.75,Star B,-0.120018,0.485431,0,-4.31297,-1.06651,0
9.75,Planet,0.0529582,4.969,0,-3.99776,0.0140152,0
9.8,Star A,0.317004,-0.386618,0,3.43586,2.81676,0
9.8,Star B,-0.316989,0.38672,0,-3.43585,-2.81675,0
9.8,Planet,-0.146961,4.9656,0,-3.99813,-0.149318,0
9.85,Star A,0.452426,-0.212829,0,1.89161,4.02009,0
9.85,Star B,-0.45241,0.212932,0,-1.8916,-4.02007,0
9.85,Planet,-0.346754,4.95411,0,-3.99249,-0.309911,0
9.9,Star A,0.500003,0.00229448,0,-0.0199237,4.44284,0
9.9,Star B,-0.499987,-0.00219129,0,0.0199357,-4.44283,0
9.9,Planet,-0.546089,4.93466,0,-3.97958,-0.467813,0
9.95,Star A,0.450498,0.216983,0,-1.92759,4.00295,0
9.95,Star B,-0.450481,-0.216879,0,1.9276,-4.00294,0
9.95,Planet,-0.744578,4.90735,0,-3.9586,-0.624355,0
10,Star A,0.313524,0.38955,0,-3.46098,2.78583,0
10,Star B,-0.313506,-0.389446,0,3.46099,-2.78581,0
10,Planet,-0.941814,4.87222,0,-3.92953,-0.781244,0
10.05,Star A,0.115675,0.48649,0,-4.32236,1.02778,0
10.05,Star B,-0.115656,-0.486385,0,4.32238,-1.02777,0
10.05,Planet,-1.13741,4.8292,0,-3.89321,-0.93953,0
10.1,Star A,-0.104632,0.48898,0,-4.34449,-0.929816,0
10.1,Star B,0.104651,-0.488874,0,4.3445,0.929831,0
10.1,Planet,-1.33104,4.77825,0,-3.85101,-1.09882,0
10.15,Star A,-0.304622,0.396538,0,-3.52306,-2.70688,0
10.15,Star B,0.304641,-0.396431,0,3.52307,2.70689,0
10.15,Planet,-1.52243,4.71934,0,-3.80413,-1.25726,0
10.2,Star A,-0.445462,0.227111,0,-2.01757,-3.95835,0
10.2,Star B,0.445482,-0.227003,0,2.01758,3.95837,0
10.2,Planet,-1.71138,4.65257,0,-3.75285,-1.41249,0
10.25,Star A,-0.499806,0.013597,0,-0.120333,-4.44124,0
10.25,Star B,0.499827,-0.0134886,0,0.120344,4.44126,0
10.25,Planet,-1.89763,4.57817,0,-3.69642,-1.563,0
10.3,Star A,-0.457103,-0.202546,0,1.80027,-4.0618,0
10.3,Star B,0.457124,0.202655,0,-1.80026,4.06181,0
10.3,Planet,-2.08091,4.49635,0,-3.63358,-1.7088,0
10.35,Star A,-0.325644,-0.379351,0,3.37132,-2.89368,0
10.35,Star B,0.325666,0.379461,0,-3.37131,2.8937,0
10.35,Planet,-2.26086,4.40734,0,-3.56323,-1.85112,0
10.4,Star A,-0.130953,-0.482488,0,4.28777,-1.16371,0
10.4,Star B,0.130976,0.482599,0,-4.28776,1.16373,0
10.4,Planet,-2.4371,4.31127,0,-3.48503,-1.99159,0
10.45,Star A,0.089166,-0.491931,0,4.37169,0.792216,0
10.45,Star B,-0.0891432,0.492043,0,-4.37168,-0.792198,0
10.45,Planet,-2.60925,4.2082,0,-3.3997,-2.13126,0
10.5,Star A,0.291975,-0.405847,0,3.60677,2.59432,0
10.5,Star B,-0.291951,0.40596,0,-3.60676,-2.5943,0
10.5,Planet,-2.77698,4.09816,0,-3.30882,-2.26986,0
10.55,Star A,0.438094,-0.24095,0,2.14154,3.8927,0
10.55,Star B,-0.43807,0.241064,0,-2.14153,-3.89268,0
10.55,Planet,-2.94007,3.98126,0,-3.21403,-2.40572,0
10.6,Star A,0.499152,-0.0292576,0,0.260491,4.43525,0
10.6,Star B,-0.499128,0.0293723,0,-0.260481,-4.43523,0
10.6,Planet,-3.09833,3.85767,0,-3.1161,-2.53667,0
10.65,Star A,0.463294,0.188127,0,-1.67113,4.11662,0
10.65,Star B,-0.463269,-0.188011,0,1.67114,-4.1166,0
10.65,Planet,-3.25161,3.7277,0,-3.01451,-2.66128,0
10.7,Star A,0.337483,0.368995,0,-3.27828,2.99869,0
10.7,Star B,-0.337457,-0.368878,0,3.27829,-2.99867,0
10.7,Planet,-3.3997,3.59165,0,-2.90793,-2.77946,0
10.75,Star A,0.146146,0.478227,0,-4.24889,1.29851,0
10.75,Star B,-0.14612,-0.47811,0,4.2489,-1.29849,0
10.75,Planet,-3.5423,3.44984,0,-2.79501,-2.89224,0
10.8,Star A,-0.0735654,0.494616,0,-4.39451,-0.65379,0
10.8,Star B,0.0735914,-0.494497,0,4.39452,0.653811,0
10.8,Planet,-3.67908,3.30249,0,-2.67513,-3.0011,0
10.85,Star A,-0.27899,0.414978,0,-3.68686,-2.47915,0
10.85,Star B,0.279016,-0.414858,0,3.68687,2.47917,0
10.85,Planet,-3.80971,3.14978,0,-2.54894,-3.10712,0
10.9,Star A,-0.430242,0.254777,0,-2.26335,-3.82313,0
10.9,Star B,0.430268,-0.254656,0,2.26336,3.82316,0
10.9,Planet,-3.9339,2.99183,0,-2.41824,-3.21023,0
10.95,Star A,-0.497952,0.0451189,0,-0.400371,-4.4248,0
10.95,Star B,0.497979,-0.0449969,0,0.400377,4.42482,0
10.95,Planet,-4.05149,2.82883,0,-2.28508,-3.30911,0
11,Star A,-0.468974,-0.173288,0,1.54035,-4.16731,0
11,Star B,0.469002,0.173411,0,-1.54034,4.16733,0
11,Planet,-4.16239,2.66102,0,-2.15059,-3.40192,0
11.05,Star A,-0.348935,-0.358037,0,3.18198,-3.10067,0
11.05,Star B,0.348963,0.358161,0,-3.18198,3.10069,0
11.05,Planet,-4.26652,2.48876,0,-2.01441,-3.4873,0
11.1,Star A,-0.161141,-0.473254,0,4.20579,-1.43198,0
11.1,Star B,0.16117,0.47338,0,-4.20578,1.432,0
11.1,Planet,-4.36378,2.31242,0,-1.87514,-3.56501,0
11.15,Star A,0.0579431,-0.49657,0,4.41297,0.514754,0
11.15,Star B,-0.0579147,0.496696,0,-4.41296,-0.514731,0
11.15,Planet,-4.45396,2.13237,0,-1.73121,-3.63579,0
11.2,Star A,0.26578,-0.423456,0,3.7633,2.36154,0
11.2,Star B,-0.265751,0.423583,0,-3.76329,-2.36152,0
11.2,Planet,-4.53681,1.94893,0,-1.58181,-3.70092,0
11.25,Star A,0.422014,-0.268108,0,2.38292,3.7498,0
11.25,Star B,-0.421985,0.268237,0,-2.38292,-3.74977,0
11.25,Planet,-4.61206,1.76236,0,-1.42757,-3.76155,0
11.3,Star A,0.49631,-0.060691,0,0.539865,4.40997,0
11.3,Star B,-0.49628,0.0608209,0,-0.539861,-4.40995,0
11.3,Planet,-4.67952,1.57285,0,-1.27046,-3.81795,0
11.35,Star A,0.474242,0.158523,0,-1.40802,4.21388,0
11.35,Star B,-0.474212,-0.158392,0,1.40802,-4.21386,0
11.35,Planet,-4.7391,1.38064,0,-1.11281,-3.86927,0
11.4,Star A,0.360095,0.34697,0,-3.08251,3.1996,0
11.4,Star B,-0.360065,-0.346838,0,3.08251,-3.19957,0
11.4,Planet,-4.79081,1.18603,0,-0.955961,-3.91404,0
11.45,Star A,0.176032,0.46806,0,-4.15848,1.56406,0
11.45,Star B,-0.176003,-0.467927,0,4.15848,-1.56404,0
11.45,Planet,-4.8347,0.989371,0,-0.799679,-3.95098,0
11.5,Star A,-0.0422068,0.498282,0,-4.42701,-0.375159,0
11.5,Star B,0.0422364,-0.498147,0,4.42702,0.375183,0
11.5,Planet,-4.87077,0.791072,0,-0.642516,-3.9796,0
11.55,Star A,-0.252248,0.431766,0,-3.83597,-2.24154,0
11.55,Star B,0.252278,-0.431631,0,3.83597,2.24156,0
11.55,Planet,-4.89891,0.591544,0,-0.482771,-4.0003,0
11.601,Star A,-0.415792,0.277746,0,-2.46738,-3.69475,0
11.601,Star B,0.415821,-0.277609,0,2.46738,3.69477,0
11.601,Planet,-4.9193,0.387141,0,-0.316223,-4.01441,0
11.651,Star A,-0.494774,0.0720689,0,-0.639773,-4.39657,0
11.651,Star B,0.494804,-0.0719306,0,0.639773,4.39659,0
11.651,Planet,-4.93097,0.186194,0,-0.150025,-4.02263,0
11.701,Star A,-0.477685,-0.147588,0,1.31206,-4.24472,0
11.701,Star B,0.477715,0.147728,0,-1.31206,4.24474,0
11.701,Planet,-4.93429,-0.0150413,0,0.0169814,-4.026,0
11.751,Star A,-0.367843,-0.338575,0,3.00913,-3.26868,0
11.751,Star B,0.367872,0.338716,0,-3.00913,3.26871,0
11.751,Planet,-4.9293,-0.21632,0,0.182367,-4.02421,0
11.801,Star A,-0.186575,-0.463809,0,4.12193,-1.65798,0
11.801,Star B,0.186604,0.463951,0,-4.12193,1.658,0
11.801,Planet,-4.9161,-0.417357,0,0.344718,-4.01613,0
11.851,Star A,0.0309226,-0.498972,0,4.43439,0.274651,0
11.851,Star B,-0.0308929,0.499115,0,-4.43439,-0.274627,0
11.851,Planet,-4.89487,-0.617807,0,0.50424,-4.00052,0
11.901,Star A,0.242419,-0.437238,0,3.88584,2.15396,0
11.901,Star B,-0.242389,0.437383,0,-3.88584,-2.15393,0
11.901,Planet,-4.8657,-0.81727,0,0.66237,-3.97661,0
11.951,Star A,0.406848,-0.290593,0,2.58279,3.61504,0
11.951,Star B,-0.406818,0.290739,0,-2.58279,-3.61501,0
11.951,Planet,-4.82863,-1.01533,0,0.820824,-3.94447,0
12.001,Star A,0.492284,-0.0875107,0,0.77825,4.3742,0
12.001,Star B,-0.492255,0.0876574,0,-0.778253,-4.37418,0
12.001,Planet,-4.7836,-1.2116,0,0.980553,-3.90506,0
12.051,Star A,0.482138,0.132578,0,-1.1774,4.28405,0
12.051,Star B,-0.482109,-0.13243,0,1.1774,-4.28402,0
12.051,Planet,-4.73056,-1.40574,0,1.141,-3.8598,0
12.101,Star A,0.378379,0.326938,0,-2.90444,3.36207,0
12.101,Star B,-0.37835,-0.326789,0,2.90443,-3.36205,0
12.101,Planet,-4.66952,-1.5975,0,1.30016,-3.80988,0
12.151,Star A,0.201155,0.457833,0,-4.06753,1.7873,0
12.151,Star B,-0.201127,-0.457683,0,4.06753,-1.78728,0
12.151,Planet,-4.60061,-1.78665,0,1.45569,-3.75552,0
12.201,Star A,-0.0151236,0.499846,0,-4.44085,-0.1345,0
12.201,Star B,0.0151521,-0.499695,0,4.44084,0.134523,0
12.201,Planet,-4.52404,-1.97296,0,1.60617,-3.69593,0
12.251,Star A,-0.228463,0.444821,0,-3.9519,-2.03019,0
12.251,Star B,0.228492,-0.444669,0,3.9519,2.03021,0
12.251,Planet,-4.44007,-2.15614,0,1.75175,-3.62979,0
12.301,Star A,-0.39744,0.303441,0,-2.69563,-3.53167,0
12.301,Star B,0.397468,-0.303288,0,2.69562,3.5317,0
12.301,Planet,-4.34892,-2.33582,0,1.89373,-3.55606,0
12.351,Star A,-0.489245,0.103158,0,-0.915957,-4.34743,0
12.351,Star B,0.489273,-0.103004,0,0.915951,4.34745,0
12.351,Planet,-4.25073,-2.51161,0,2.03377,-3.47448,0
12.401,Star A,-0.486052,-0.117139,0,1.04156,-4.31906,0
12.401,Star B,0.48608,0.117295,0,-1.04157,4.31908,0
12.401,Planet,-4.14556,-2.68315,0,2.17282,-3.38587,0
12.451,Star A,-0.388482,-0.314678,0,2.79685,-3.45207,0
12.451,Star B,0.388509,0.314835,0,-2.79685,3.45209,0
12.451,Planet,-4.03347,-2.85011,0,2.3105,-3.29192,0
12.501,Star A,-0.215478,-0.451101,0,4.00907,-1.9148,0
12.501,Star B,0.215505,0.451259,0,-4.00908,1.91482,0
12.501,Planet,-3.91456,-3.01228,0,2.44504,-3.19426,0
12.551,Star A,-0.000633977,-0.49992,0,4.44288,-0.00574007,0
12.551,Star B,0.000660345,0.500079,0,-4.44288,0.00576127,0
12.551,Planet,-3.78905,-3.16949,0,2.57432,-3.09359,0
12.601,Star A,0.214336,-0.451656,0,4.01402,1.90444,0
12.601,Star B,-0.21431,0.451816,0,-4.01403,-1.90441,0
12.601,Planet,-3.65724,-3.32158,0,2.69699,-2.98932,0
12.651,Star A,0.387692,-0.31568,0,2.80577,3.44484,0
12.651,Star B,-0.387666,0.315841,0,-2.80578,-3.44482,0
12.651,Planet,-3.51947,-3.46834,0,2.81307,-2.88009,0
12.701,Star A,0.485773,-0.118394,0,1.05274,4.31637,0
12.701,Star B,-0.485748,0.118556,0,-1.05275,-4.31635,0
12.701,Planet,-3.37603,-3.60948,0,2.92369,-2.76456,0
12.751,Star A,0.489536,0.101896,0,-0.904701,4.34981,0
12.751,Star B,-0.489512,-0.101733,0,0.904692,-4.34979,0
12.751,Planet,-3.22716,-3.74468,0,3.03031,-2.64222,0
12.801,Star A,0.39825,0.302417,0,-2.68648,3.53866,0
12.801,Star B,-0.398226,-0.302253,0,2.68647,-3.53864,0
12.801,Planet,-3.07304,-3.8736,0,3.13396,-2.51383,0
12.851,Star A,0.22964,0.444235,0,-3.94664,2.04043,0
12.851,Star B,-0.229616,-0.444069,0,3.94663,-2.04041,0
12.851,Planet,-2.91382,-3.99599,0,3.23448,-2.38129,0
12.901,Star A,0.0164432,0.499813,0,-4.44049,0.146016,0
12.901,Star B,-0.0164199,-0.499647,0,4.44048,-0.145998,0
12.901,Planet,-2.74967,-4.11169,0,3.33051,-2.24663,0
12.951,Star A,-0.199944,0.458361,0,-4.07215,-1.77675,0
12.951,Star B,0.199967,-0.458194,0,4.07214,1.77676,0
12.951,Planet,-2.58087,-4.22064,0,3.42025,-2.11087,0
13.001,Star A,-0.377506,0.327926,0,-2.91313,-3.35452,0
13.001,Star B,0.377529,-0.327758,0,2.91312,3.35454,0
13.001,Planet,-2.40777,-4.32276,0,3.50243,-1.97357,0
13.051,Star A,-0.481768,0.133836,0,-1.18849,-4.28096,0
13.051,Star B,0.481789,-0.133667,0,1.18848,4.28098,0
13.051,Planet,-2.23076,-4.41794,0,3.57691,-1.83327,0
13.101,Star A,-0.492484,-0.0862246,0,0.76692,-4.37618,0
13.101,Star B,0.492505,0.0863942,0,-0.766931,4.3762,0
13.101,Planet,-2.0502,-4.50601,0,3.64451,-1.68843,0
13.151,Star A,-0.407574,-0.289527,0,2.57342,-3.62169,0
13.151,Star B,0.407595,0.289697,0,-2.57343,3.62171,0
13.151,Planet,-1.8664,-4.5867,0,3.70651,-1.53837,0
13.201,Star A,-0.243525,-0.436596,0,3.88024,-2.16399,0
13.201,Star B,0.243545,0.436767,0,-3.88025,2.164,0
13.201,Planet,-1.67962,-4.65977,0,3.76402,-1.38383,0
13.251,Star A,-0.0321898,-0.498876,0,4.43365,-0.28611,0
13.251,Star B,0.0322093,0.499048,0,-4.43367,0.286125,0
13.251,Planet,-1.49007,-4.72504,0,3.81724,-1.22686,0
13.301,Star A,0.185398,-0.464275,0,4.1262,1.64732,0
13.301,Star B,-0.185379,0.464448,0,-4.12621,-1.64731,0
13.301,Planet,-1.29798,-4.78245,0,3.86529,-1.06974,0
13.351,Star A,0.366989,-0.33951,0,3.01757,3.2609,0
13.351,Star B,-0.36697,0.339684,0,-3.01758,-3.26089,0
13.351,Planet,-1.10365,-4.83203,0,3.90674,-0.913653,0
13.401,Star A,0.477325,-0.148807,0,1.32303,4.24132,0
13.401,Star B,-0.477307,0.148981,0,-1.32305,-4.24131,0
13.401,Planet,-0.907438,-4.87383,0,3.94037,-0.758243,0
13.451,Star A,0.494982,0.0708061,0,-0.628395,4.39823,0
13.451,Star B,-0.494965,-0.0706311,0,0.628383,-4.39821,0
13.451,Planet,-0.70975,-4.90784,0,3.96581,-0.602012,0
13.501,Star A,0.416532,0.276688,0,-2.45781,3.70114,0
13.501,Star B,-0.416516,-0.276512,0,2.4578,-3.70113,0
13.501,Planet,-0.510986,-4.93399,0,3.98352,-0.44331,0
13.551,Star A,0.257207,0.428864,0,-3.81,2.28542,0
13.551,Star B,-0.257192,-0.428687,0,3.80999,-2.28541,0
13.551,Planet,-0.311508,-4.95212,0,3.99463,-0.281341,0
13.601,Star A,0.0479431,0.497785,0,-4.42242,0.425949,0
