t,body,x,y,z,vx,vy,vz
1.53,Sun,9.89465e-06,6.24795e-05,0,-2.58952e-06,7.72765e-05,0
1.53,Mercury,-0.238472,0.304803,0,-7.95417,-6.22536,0
1.53,Venus,-0.721105,0.0459202,0,-0.46893,-7.37777,0
1.53,Earth,-0.98227,-0.187435,0,1.17797,-6.17162,0
1.53,Mars,0.592371,-1.4039,0,4.68981,1.97779,0
1.54,Sun,9.85233e-06,6.32526e-05,0,-5.88519e-06,7.72944e-05,0
1.54,Mercury,-0.309036,0.232931,0,-6.07826,-8.06728,0
1.54,Venus,-0.722017,-0.0279686,0,0.286809,-7.38711,0
1.54,Earth,-0.968559,-0.24874,0,1.56317,-6.08547,0
1.54,Mars,0.63893,-1.38334,0,4.62111,2.1333,0
1.55,Sun,9.77681e-06,6.40242e-05,0,-9.22128e-06,7.69616e-05,0
1.55,Mercury,-0.358662,0.145283,0,-3.7905,-9.3627,0
1.55,Venus,-0.715379,-0.101564,0,1.03955,-7.31922,0
1.55,Earth,-0.951027,-0.309064,0,1.9422,-5.9753,0
1.55,Mars,0.684776,-1.36124,0,4.54726,2.28643,0
1.56,Sun,9.66794e-06,6.47907e-05,0,-1.25484e-05,7.62666e-05,0
1.56,Mercury,-0.383988,0.0477961,0,-1.24587,-10.0238,0
1.56,Venus,-0.701262,-0.174098,0,1.78141,-7.1748,0
1.56,Earth,-0.929741,-0.368168,0,2.31356,-5.84155,0
1.56,Mars,0.729858,-1.33762,0,4.46834,2.43701,0
1.57,Sun,9.52605e-06,6.55483e-05,0,-1.58149e-05,7.52075e-05,0
1.57,Mercury,-0.383297,-0.0529246,0,1.38319,-10.0058,0
1.57,Venus,-0.679813,-0.24481,0,2.50464,-6.95537,0
1.57,Earth,-0.904786,-0.425818,0,2.6758,-5.68474,0
1.57,Mars,0.774126,-1.31251,0,4.38443,2.58487,0
1.58,Sun,9.35202e-06,6.62936e-05,0,-1.89683e-05,7.37919e-05,0
1.58,Mercury,-0.356637,-0.150055,0,3.91852,-9.30988,0
1.58,Venus,-0.651257,-0.312963,0,3.20165,-6.66323,0
1.58,Earth,-0.87626,-0.481788,0,3.02747,-5.50551,0
1.58,Mars,0.81753,-1.28593,0,4.29564,2.72984,0
1.59,Sun,9.14723e-06,6.7023e-05,0,-2.19584e-05,7.20373e-05,0
1.59,Mercury,-0.305814,-0.237015,0,6.18832,-7.98322,0
1.59,Venus,-0.615892,-0.377843,0,3.86517,-6.30144,0
1.59,Earth,-0.844276,-0.535856,0,3.3672,-5.30454,0
1.59,Mars,0.860023,-1.25792,0,4.20205,2.87176,0
1.6,Sun,8.91355e-06,6.77333e-05,0,-2.47389e-05,6.99703e-05,0
1.6,Mercury,-0.234271,-0.307913,0,8.03881,-6.11574,0
1.6,Venus,-0.574088,-0.438772,0,4.48825,-5.8738,0
1.6,Earth,-0.808961,-0.587809,0,3.69365,-5.08264,0
1.6,Mars,0.901556,-1.22851,0,4.10378,3.01048,0
1.61,Sun,8.65328e-06,6.84215e-05,0,-2.72692e-05,6.76254e-05,0
1.61,Mercury,-0.146857,-0.357946,0,9.34462,-3.83402,0
1.61,Venus,-0.526283,-0.495114,0,5.06437,-5.38477,0
1.61,Earth,-0.770452,-0.637442,0,4.00551,-4.84069,0
1.61,Mars,0.942083,-1.19772,0,4.00093,3.14583,0
1.62,Sun,8.36911e-06,6.9085e-05,0,-2.95164e-05,6.50436e-05,0
1.62,Mercury,-0.0494941,-0.383726,0,10.0174,-1.29268,0
1.62,Venus,-0.472977,-0.54628,0,5.58753,-4.83949,0
1.62,Earth,-0.728903,-0.684559,0,4.30157,-4.57963,0
1.62,Mars,0.981559,-1.1656,0,3.89362,3.27768,0
1.63,Sun,8.06398e-06,6.97218e-05,0,-3.1456e-05,6.22705e-05,0
1.63,Mercury,0.0512225,-0.383507,0,10.0115,1.3361,0
1.63,Venus,-0.414728,-0.591735,0,6.05224,-4.24367,0
1.63,Earth,-0.684477,-0.728974,0,4.58066,-4.30049,0
1.63,Mars,1.01994,-1.13218,0,3.78197,3.40587,0
1.64,Sun,7.74106e-06,7.033e-05,0,-3.30731e-05,5.93541e-05,0
1.64,Mercury,0.14847,-0.357307,0,9.32749,3.87424,0
1.64,Venus,-0.352143,-0.631005,0,6.45367,-3.60354,0
1.64,Earth,-0.63735,-0.770512,0,4.84166,-4.00439,0
1.64,Mars,1.05718,-1.0975,0,3.6661,3.53025,0
1.65,Sun,7.40361e-06,7.09085e-05,0,-3.43619e-05,5.63426e-05,0
1.65,Mercury,0.235662,-0.3069,0,8.01176,6.14986,0
1.65,Venus,-0.285879,-0.663681,0,6.78762,-2.9258,0
1.65,Earth,-0.587708,-0.809009,0,5.08356,-3.69248,0
1.65,Mars,1.09325,-1.06159,0,3.54615,3.6507,0
1.66,Sun,7.05491e-06,7.14567e-05,0,-3.53258e-05,5.32827e-05,0
1.66,Mercury,0.306892,-0.235701,0,6.15345,8.00886,0
1.66,Venus,-0.216628,-0.68942,0,7.05062,-2.21756,0
1.66,Earth,-0.535746,-0.844313,0,5.3054,-3.36599,0
1.66,Mars,1.12809,-1.0245,0,3.42224,3.76707,0
1.67,Sun,6.69814e-06,7.19742e-05,0,-3.59763e-05,5.02171e-05,0
1.67,Mercury,0.357338,-0.148535,0,3.87844,9.3254,0
1.67,Venus,-0.145112,-0.707955,0,7.23993,-1.4862,0
1.67,Earth,-0.48167,-0.876285,0,5.5063,-3.02622,0
1.67,Mars,1.16168,-0.986263,0,3.29451,3.87924,0
1.68,Sun,6.33637e-06,7.24611e-05,0,-3.63317e-05,4.71834e-05,0
1.68,Mercury,0.383584,-0.0513035,0,1.3408,10.0103,0
1.68,Venus,-0.0720812,-0.719092,0,7.35358,-0.739391,0
1.68,Earth,-0.425692,-0.904798,0,5.68547,-2.67451,0
1.68,Mars,1.19397,-0.946927,0,3.16311,3.98708,0
1.69,Sun,5.97242e-06,7.2918e-05,0,-3.64154e-05,4.42126e-05,0
1.69,Mercury,0.383851,0.0494072,0,-1.28764,10.0173,0
1.69,Venus,0.00170306,-0.722717,0,7.39041,0.0150745,0
1.69,Earth,-0.368035,-0.92974,0,5.8422,-2.31224,0
1.69,Mars,1.22493,-0.906536,0,3.02819,4.09047,0
1.7,Sun,5.60888e-06,7.33457e-05,0,-3.6254e-05,4.13283e-05,0
1.7,Mercury,0.358122,0.146777,0,-3.82889,9.34589,0
1.7,Venus,0.0754695,-0.718792,0,7.35003,0.76931,0
1.7,Earth,-0.308925,-0.951012,0,5.97588,-1.94085,0
1.7,Mars,1.25453,-0.865133,0,2.88989,4.1893,0
1.71,Sun,5.24806e-06,7.37449e-05,0,-3.58754e-05,3.85468e-05,0
1.71,Mercury,0.308139,0.23421,0,-6.11088,8.04147,0
1.71,Venus,0.148448,-0.707358,0,7.2329,1.51544,0
1.71,Earth,-0.248596,-0.968531,0,6.08597,-1.56179,0
1.71,Mars,1.28272,-0.822765,0,2.74837,4.28346,0
1.72,Sun,4.892e-06,7.4117e-05,0,-3.53069e-05,3.58771e-05,0
1.72,Mercury,0.237287,0.305786,0,-7.97906,6.19236,0
1.72,Venus,0.219876,-0.688536,0,7.04024,2.24567,0
1.72,Earth,-0.187286,-0.982227,0,6.17205,-1.17656,0
1.72,Mars,1.30948,-0.77948,0,2.60378,4.37284,0
1.73,Sun,4.54247e-06,7.44629e-05,0,-3.45735e-05,3.3322e-05,0
1.73,Mercury,0.150364,0.356656,0,-9.30687,3.92375,0
1.73,Venus,0.289008,-0.662523,0,6.77408,2.95239,0
1.73,Earth,-0.125236,-0.992047,0,6.23376,-0.786691,0
1.73,Mars,1.33478,-0.735325,0,2.45629,4.45734,0
1.74,Sun,4.20101e-06,7.47838e-05,0,-3.36961e-05,3.08786e-05,0
1.74,Mercury,0.0532556,0.383373,0,-10.0043,1.38925,0
1.74,Venus,0.355122,-0.629591,0,6.43721,3.62822,0
1.74,Earth,-0.0626924,-0.997951,0,6.27088,-0.393713,0
1.74,Mars,1.3586,-0.69035,0,2.30606,4.53686,0
1.75,Sun,3.86898e-06,7.50808e-05,0,-3.26907e-05,2.85407e-05,0
1.75,Mercury,-0.0474594,0.384126,0,-10.0242,-1.23948,0
1.75,Venus,0.417528,-0.590085,0,6.03317,4.26612,0
1.75,Earth,9.87998e-05,-0.999916,0,6.28324,0.000821245,0
1.75,Mars,1.3809,-0.644604,0,2.15326,4.61133,0
1.76,Sun,3.54759e-06,7.53549e-05,0,-3.15679e-05,2.62998e-05,0
1.76,Mercury,-0.144959,0.358863,0,-9.36494,-3.78437,0
1.76,Venus,0.475575,-0.544417,0,5.56616,4.85943,0
1.76,Earth,0.0628897,-0.997934,0,6.2708,0.395354,0
1.76,Mars,1.40166,-0.59814,0,1.99807,4.68065,0
1.77,Sun,3.23799e-06,7.56071e-05,0,-3.03324e-05,2.41474e-05,0
1.77,Mercury,-0.232638,0.309295,0,-8.07124,-6.07301,0
1.77,Venus,0.528657,-0.493066,0,5.04109,5.40197,0
1.77,Earth,0.125432,-0.992014,0,6.23362,0.78833,0
1.77,Mars,1.42085,-0.551009,0,1.84064,4.74475,0
1.78,Sun,2.94131e-06,7.58381e-05,0,-2.89839e-05,2.20764e-05,0
1.78,Mercury,-0.304557,0.238777,0,-6.23068,-7.95029,0
1.78,Venus,0.576221,-0.436566,0,4.46343,5.88808,0
1.78,Earth,0.18748,-0.982178,0,6.17183,1.1782,0
1.78,Mars,1.43846,-0.503263,0,1.68116,4.80356,0
1.79,Sun,2.65871e-06,7.60489e-05,0,-2.75171e-05,2.00829e-05,0
1.79,Mercury,-0.355842,0.152088,0,-3.96793,-9.289,0
1.79,Venus,0.617771,-0.375509,0,3.8392,6.31272,0
1.79,Earth,0.248788,-0.968466,0,6.08569,1.56341,0
1.79,Mars,1.45447,-0.454955,0,1.51981,4.85701,0
1.8,Sun,2.39139e-06,7.62401e-05,0,-2.59239e-05,1.81673e-05,0
1.8,Mercury,-0.383017,0.0551,0,-1.43632,-9.99838,0
1.8,Venus,0.652872,-0.310532,0,3.17494,6.67144,0
1.8,Earth,0.309114,-0.95093,0,5.97552,1.94246,0
1.8,Mars,1.46885,-0.406141,0,1.35676,4.90505,0
1.81,Sun,2.14068e-06,7.64125e-05,0,-2.41944e-05,1.63353e-05,0
1.81,Mercury,-0.384243,-0.0456161,0,1.19262,-10.0304,0
1.81,Venus,0.681159,-0.242312,0,2.47756,6.96052,0
1.81,Earth,0.36822,-0.929642,0,5.84177,2.31385,0
1.81,Mars,1.4816,-0.356873,0,1.19221,4.94761,0
1.82,Sun,1.90799e-06,7.65671e-05,0,-2.23185e-05,1.45984e-05,0
1.82,Mercury,-0.359435,-0.143237,0,3.74073,-9.38275,0
1.82,Venus,0.702337,-0.171563,0,1.75435,7.17695,0
1.82,Earth,0.425872,-0.904684,0,5.68496,2.6761,0
1.82,Mars,1.49269,-0.307207,0,1.02632,4.98466,0
1.83,Sun,1.69483e-06,7.67048e-05,0,-2.02883e-05,1.29736e-05,0
1.83,Mercury,-0.310275,-0.231147,0,6.03536,-8.09949,0
1.83,Venus,0.716185,-0.099023,0,1.01284,7.31848,0
1.83,Earth,0.481844,-0.876155,0,5.50572,3.0278,0
1.83,Mars,1.50212,-0.257198,0,0.859288,5.01615,0
1.84,Sun,1.50276e-06,7.6827e-05,0,-1.80991e-05,1.14832e-05,0
1.84,Mercury,-0.240094,-0.303393,0,7.92102,-6.26754,0
1.84,Venus,0.722559,-0.0254484,0,0.260762,7.38362,0
1.84,Earth,0.535914,-0.844168,0,5.30474,3.36754,0
1.84,Mars,1.50987,-0.206902,0,0.691299,5.04204,0
1.85,Sun,1.33338e-06,7.6935e-05,0,-1.57515e-05,1.01531e-05,0
1.85,Mercury,-0.153648,-0.35508,0,9.27,-4.01108,0
1.85,Venus,0.721391,0.0483925,0,-0.494038,7.37171,0
1.85,Earth,0.587869,-0.808848,0,5.08283,3.694,0
1.85,Mars,1.51594,-0.156376,0,0.522539,5.06231,0
1.86,Sun,1.18824e-06,7.70307e-05,0,-1.32525e-05,9.01241e-06,0
1.86,Mercury,-0.0567922,-0.382707,0,9.99095,-1.483,0
1.86,Venus,0.712695,0.121729,0,-1.24369,7.28286,0
1.86,Earth,0.637504,-0.770336,0,4.84085,4.00588,0
1.86,Mars,1.52032,-0.105675,0,0.353198,5.07693,0
1.87,Sun,1.06879e-06,7.7116e-05,0,-1.06161e-05,8.09065e-06,0
1.87,Mercury,0.0439103,-0.384405,0,10.0351,1.1454,0
1.87,Venus,0.696561,0.193796,0,-1.98038,7.11799,0
1.87,Earth,0.684623,-0.728784,0,4.57977,4.30194,0
1.87,Mars,1.52301,-0.0548561,0,0.183462,5.08589,0
1.88,Sun,9.763e-07,7.71933e-05,0,-7.86376e-06,7.41656e-06,0
1.88,Mercury,0.141639,-0.360059,0,9.39951,3.6961,0
1.88,Venus,0.673156,0.263841,0,-2.69642,6.87883,0
1.88,Earth,0.729039,-0.684354,0,4.30061,4.58103,0
1.88,Mars,1.52399,-0.00397604,0,0.0135222,5.08918,0
1.89,Sun,9.11801e-07,7.72653e-05,0,-5.02429e-06,7.01585e-06,0
1.89,Mercury,0.229774,-0.31132,0,8.1273,5.99633,0
1.89,Venus,0.642726,0.331133,0,-3.38435,6.56787,0
1.89,Earth,0.770578,-0.637223,0,4.00447,4.84204,0
1.89,Mars,1.52328,0.0469086,0,-0.156433,5.0868,0
1.9,Sun,8.75988e-07,7.73346e-05,0,-2.13305e-06,6.90939e-06,0
1.9,Mercury,0.302346,-0.241489,0,6.30469,7.89035,0
1.9,Venus,0.605587,0.39497,0,-4.03699,6.18833,0
1.9,Earth,0.809076,-0.587577,0,3.69253,5.08394,0
1.9,Mars,1.52086,0.097741,0,-0.326213,5.07874,0
1.91,Sun,8.69177e-07,7.74045e-05,0,7.69135e-07,7.11151e-06,0
1.91,Mercury,0.354441,-0.155298,0,4.05513,9.24993,0
1.91,Venus,0.562127,0.454685,0,-4.64752,5.74417,0
1.91,Earth,0.84438,-0.535611,0,3.36601,5.30578,0
1.91,Mars,1.51675,0.148464,0,-0.49563,5.06501,0
1.92,Sun,8.91258e-07,7.74779e-05,0,3.63758e-06,7.62871e-06,0
1.92,Mercury,0.382531,-0.058584,0,1.53097,9.98302,0
1.92,Venus,0.512798,0.509653,0,-5.20958,5.24001,0
1.92,Earth,0.876352,-0.481531,0,3.02621,5.50667,0
1.92,Mars,1.51095,0.199022,0,-0.664495,5.04564,0
1.93,Sun,9.41661e-07,7.75581e-05,0,6.4256e-06,8.45866e-06,0
1.93,Mercury,0.384714,0.0421032,0,-1.09686,10.04,0
1.93,Venus,0.458116,0.559302,0,-5.71729,4.68111,0
1.93,Earth,0.904864,-0.42555,0,2.67446,5.68583,0
1.93,Mars,1.50347,0.249359,0,-0.832619,5.02064,0
1.94,Sun,1.01935e-06,7.76481e-05,0,9.08663e-06,9.58986e-06,0
1.94,Mercury,0.360842,0.139944,0,-3.65043,9.41701,0
1.94,Venus,0.398651,0.603113,0,-6.16534,4.0733,0
1.94,Earth,0.929806,-0.36789,0,2.31216,5.84254,0
1.94,Mars,1.4943,0.299417,0,-0.999815,4.99004,0
1.95,Sun,1.12282e-06,7.77508e-05,0,1.15763e-05,1.10017e-05,0
1.95,Mercury,0.312531,0.228312,0,-5.95681,8.15621,0
1.95,Venus,0.335024,0.640626,0,-6.54905,3.42289,0
1.95,Earth,0.951077,-0.308776,0,1.94073,5.9762,0
1.95,Mars,1.48347,0.349141,0,-1.1659,4.95388,0
1.96,Sun,1.25017e-06,7.7869e-05,0,1.38545e-05,1.2665e-05,0
1.96,Mercury,0.243053,0.301223,0,-7.85982,6.34296,0
1.96,Venus,0.267898,0.671451,0,-6.86441,2.73669,0
1.96,Earth,0.968595,-0.248444,0,1.56164,6.08627,0
1.96,Mars,1.47099,0.398476,0,-1.33068,4.91219,0
1.97,Sun,1.39909e-06,7.80048e-05,0,1.58873e-05,1.45433e-05,0
1.97,Mercury,0.157113,0.353736,0,-9.23053,4.10001,0
1.97,Venus,0.197975,0.695264,0,-7.10811,2.02184,0
1.97,Earth,0.98229,-0.187131,0,1.17639,6.17232,0
1.97,Mars,1.45687,0.447366,0,-1.49398,4.86502,0
1.98,Sun,1.56701e-06,7.81604e-05,0,1.76486e-05,1.65942e-05,0
1.98,Mercury,0.0605314,0.382295,0,-9.97606,1.57925,0
1.98,Venus,0.125983,0.711817,0,-7.27758,1.2858,0
1.98,Earth,0.992107,-0.125079,0,0.786496,6.234,0
1.98,Mars,1.44112,0.495758,0,-1.65561,4.81243,0
1.99,Sun,1.7511e-06,7.83371e-05,0,1.91208e-05,1.87715e-05,0
1.99,Mercury,-0.0401505,0.384963,0,-10.0459,-1.04861,0
1.99,Venus,0.0526764,0.720935,0,-7.37106,0.536261,0
1.99,Earth,0.998009,-0.0625331,0,0.393497,6.27108,0
1.99,Mars,1.42376,0.543597,0,-1.8154,4.75446,0
2,Sun,1.94843e-06,7.85361e-05,0,2.02962e-05,2.10271e-05,0
2,Mercury,-0.138112,0.361559,0,-9.43514,-3.60556,0
2,Venus,-0.0211809,0.722523,0,-7.38753,-0.218955,0
2,Earth,0.999972,0.000260051,0,-0.00105377,6.28341,0
2,Mars,1.40482,0.59083,0,-1.97316,4.6912,0
2.01,Sun,2.15604e-06,7.87578e-05,0,2.11762e-05,2.33131e-05,0
2.01,Mercury,-0.226718,0.313668,0,-8.18521,-5.91835,0
2.01,Venus,-0.0948169,0.716564,0,-7.32683,-0.971956,0
2.01,Earth,0.997988,0.0630525,0,-0.3956,6.27094,0
2.01,Mars,1.3843,0.637404,0,-2.12873,4.6227,0
2.02,Sun,2.37101e-06,7.90023e-05,0,2.17717e-05,2.55843e-05,0
2.02,Mercury,-0.299964,0.244532,0,-6.3807,-7.83028,0
2.02,Venus,-0.167462,0.703118,0,-7.18956,-1.71487,0
2.02,Earth,0.992065,0.125596,0,-0.788583,6.23372,0
2.02,Mars,1.36225,0.683267,0,-2.28192,4.54905,0
2.03,Sun,2.59059e-06,7.92693e-05,0,2.21016e-05,2.77997e-05,0
2.03,Mercury,-0.352887,0.158834,0,-4.14386,-9.21176,0
2.03,Venus,-0.238358,0.682326,0,-6.97715,-2.43994,0
2.03,Earth,0.982227,0.187645,0,-1.17845,6.17189,0
2.03,Mars,1.33867,0.728368,0,-2.43257,4.47032,0
2.04,Sun,2.81224e-06,7.9558e-05,0,2.21917e-05,2.99246e-05,0
2.04,Mercury,-0.381903,0.0623814,0,-1.62622,-9.96917,0
2.04,Venus,-0.306762,0.654404,0,-6.6918,-3.13957,0
2.04,Earth,0.968512,0.248953,0,-1.56367,6.08571,0
2.04,Mars,1.31361,0.772656,0,-2.58051,4.3866,0
2.05,Sun,3.03372e-06,7.98674e-05,0,2.20726e-05,3.19315e-05,0
2.05,Mercury,-0.385044,-0.0382925,0,1.0016,-10.0512,0
2.05,Venus,-0.37196,0.619643,0,-6.33648,-3.80645,0
2.05,Earth,0.950974,0.309279,0,-1.94272,5.9755,0
2.05,Mars,1.28707,0.816083,0,-2.72557,4.29799,0
2.06,Sun,3.25311e-06,8.01962e-05,0,2.17785e-05,3.38011e-05,0
2.06,Mercury,-0.362097,-0.136367,0,3.56155,-9.45217,0
2.06,Venus,-0.433271,0.578407,0,-5.91491,-4.4336,0
2.06,Earth,0.929683,0.368384,0,-2.31409,5.84172,0
2.06,Mars,1.2591,0.8586,0,-2.86759,4.20459,0
2.07,Sun,3.46882e-06,8.05429e-05,0,2.13441e-05,3.55223e-05,0
2.07,Mercury,-0.314619,-0.225197,0,5.88017,-8.21282,0
2.07,Venus,-0.490052,0.531126,0,-5.43147,-5.01444,0
2.07,Earth,0.904723,0.426036,0,-2.67633,5.68487,0
2.07,Mars,1.22973,0.900159,0,-3.00642,4.10649,0
2.08,Sun,3.67964e-06,8.09061e-05,0,2.08034e-05,3.70923e-05,0
2.08,Mercury,-0.245825,-0.298764,0,7.80035,-6.4171,0
2.08,Venus,-0.541711,0.478293,0,-4.89122,-5.54291,0
2.08,Earth,0.876191,0.482007,0,-3.02801,5.5056,0
2.08,Mars,1.19899,0.940715,0,-3.14189,4.00381,0
2.09,Sun,3.88464e-06,8.12843e-05,0,2.01876e-05,3.85153e-05,0
2.09,Mercury,-0.160378,-0.352086,0,9.19203,-4.18673,0
2.09,Venus,-0.587706,0.420461,0,-4.2998,-6.01345,0
2.09,Earth,0.844202,0.536076,0,-3.36773,5.30459,0
2.09,Mars,1.16691,0.980221,0,-3.27387,3.89667,0
2.1,Sun,4.08323e-06,8.1676e-05,0,1.95232e-05,3.98019e-05,0
2.1,Mercury,-0.0640651,-0.381552,0,9.96097,-1.67282,0
2.1,Venus,-0.627557,0.358234,0,-3.66339,-6.42115,0
2.1,Earth,0.808881,0.588029,0,-3.69416,5.08265,0
2.1,Mars,1.13352,1.01863,0,-3.40219,3.78518,0
2.11,Sun,4.27501e-06,8.20799e-05,0,1.88312e-05,4.09669e-05,0
2.11,Mercury,0.0365875,-0.385165,0,10.0551,0.954284,0
2.11,Venus,-0.660846,0.292262,0,-2.98865,-6.76173,0
2.11,Earth,0.770368,0.637662,0,-4.00601,4.84064,0
2.11,Mars,1.09887,1.05591,0,-3.52672,3.66946,0
2.12,Sun,4.45981e-06,8.2495e-05,0,1.81262e-05,4.20281e-05,0
2.12,Mercury,0.134762,-0.362682,0,9.4682,3.51663,0
2.12,Venus,-0.687225,0.223235,0,-2.28264,-7.03161,0
2.12,Earth,0.728814,0.684778,0,-4.30204,4.57954,0
2.12,Mars,1.063,1.09201,0,-3.64732,3.54965,0
2.13,Sun,4.63752e-06,8.29202e-05,0,1.74163e-05,4.3004e-05,0
2.13,Mercury,0.223809,-0.315628,0,8.23998,5.84069,0
2.13,Venus,-0.706419,0.151875,0,-1.55275,-7.22798,0
2.13,Earth,0.684383,0.729192,0,-4.5811,4.30036,0
2.13,Mars,1.02594,1.12689,0,-3.76385,3.42588,0
2.14,Sun,4.80812e-06,8.33548e-05,0,1.67029e-05,4.39123e-05,0
2.14,Mercury,0.297697,-0.24719,0,6.45371,7.76907,0
2.14,Venus,-0.718226,0.0789273,0,-0.806604,-7.34877,0
2.14,Earth,0.637252,0.770729,0,-4.84207,4.00422,0
2.14,Mars,0.987738,1.16051,0,-3.87618,3.29828,0
2.15,Sun,4.97156e-06,8.37982e-05,0,1.59822e-05,4.47677e-05,0
2.15,Mercury,0.351423,-0.162005,0,4.2304,9.17121,0
2.15,Venus,-0.722523,0.00515546,0,-0.0520249,-7.39272,0
2.15,Earth,0.587606,0.809224,0,-5.08394,3.69227,0
2.15,Mars,0.948433,1.19284,0,-3.98419,3.16701,0
2.16,Sun,5.12771e-06,8.425e-05,0,1.52458e-05,4.55812e-05,0
2.16,Mercury,0.381348,-0.0658415,0,1.7206,9.95219,0
2.16,Venus,-0.719265,-0.0686694,0,0.703094,-7.35937,0
2.16,Earth,0.53564,0.844526,0,-5.30573,3.36575,0
2.16,Mars,0.908069,1.22384,0,-4.08776,3.03219,0
2.17,Sun,5.27638e-06,8.47098e-05,0,1.44822e-05,4.63583e-05,0
2.17,Mercury,0.385446,0.0347869,0,-0.905702,10.0591,0
2.17,Venus,-0.708486,-0.141775,0,1.45085,-7.24907,0
2.17,Earth,0.481561,0.876495,0,-5.50659,3.02595,0
2.17,Mars,0.866693,1.25348,0,-4.18678,2.894,0
2.18,Sun,5.41723e-06,8.51771e-05,0,1.3679e-05,4.70991e-05,0
2.18,Mercury,0.363439,0.133065,0,-3.47068,9.4848,0
2.18,Venus,-0.690298,-0.213398,0,2.18341,-7.06297,0
2.18,Earth,0.425581,0.905005,0,-5.68571,2.67421,0
2.18,Mars,0.824349,1.28171,0,-4.28112,2.75257,0
2.19,Sun,5.54979e-06,8.56516e-05,0,1.28241e-05,4.77976e-05,0
2.19,Mercury,0.316818,0.222337,0,-5.80064,8.26808,0
2.19,Venus,-0.664894,-0.282788,0,2.89312,-6.80303,0
2.19,Earth,0.367921,0.929944,0,-5.84239,2.31192,0
2.19,Mars,0.781086,1.30852,0,-4.37069,2.60807,0
2.2,Sun,5.6735e-06,8.61328e-05,0,1.19077e-05,4.84426e-05,0
2.2,Mercury,0.248739,0.296556,0,-7.73778,6.49132,0
2.2,Venus,-0.632537,-0.349221,0,3.57256,-6.47197,0
2.2,Earth,0.30881,0.951213,0,-5.97601,1.9405,0
2.2,Mars,0.736952,1.33386,0,-4.45538,2.46066,0
2.21,Sun,5.78772e-06,8.66202e-05,0,1.0924e-05,4.90183e-05,0
2.21,Mercury,0.163813,0.350694,0,-9.15088,4.27484,0
2.21,Venus,-0.593567,-0.412002,0,4.2146,-6.07328,0
2.21,Earth,0.24848,0.968728,0,-6.08605,1.56143,0
2.21,Mars,0.691995,1.35772,0,-4.53511,2.3105,0
2.22,Sun,5.89176e-06,8.71129e-05,0,9.87235e-06,4.95056e-05,0
2.22,Mercury,0.0677917,0.381085,0,-9.94421,1.76871,0
2.22,Venus,-0.548392,-0.470475,0,4.81255,-5.61111,0
2.22,Earth,0.187169,0.982421,0,-6.17207,1.1762,0
2.22,Mars,0.646267,1.38006,0,-4.60977,2.15776,0
2.23,Sun,5.98496e-06,8.761e-05,0,8.7581e-06,4.98838e-05,0
2.23,Mercury,-0.032821,0.385668,0,-10.064,-0.857343,0
2.23,Venus,-0.497484,-0.524029,0,5.36014,-5.09033,0
2.23,Earth,0.12512,0.992237,0,-6.23373,0.786333,0
2.23,Mars,0.599817,1.40087,0,-4.6793,2.00261,0
2.24,Sun,6.06675e-06,8.81102e-05,0,7.59316e-06,5.01323e-05,0
2.24,Mercury,-0.13121,0.364131,0,-9.50198,-3.42543,0
2.24,Venus,-0.441376,-0.572105,0,5.85167,-4.51637,0
2.24,Earth,0.0625765,0.998137,0,-6.27079,0.393363,0
2.24,Mars,0.552698,1.42011,0,-4.7436,1.84522,0
2.25,Sun,6.13671e-06,8.86121e-05,0,6.39593e-06,5.02322e-05,0
2.25,Mercury,-0.22071,0.317934,0,-8.29626,-5.76156,0
2.25,Venus,-0.380655,-0.614199,0,6.282,-3.89527,0
2.25,Earth,-0.000213575,1.0001,0,-6.2831,-0.00115681,0
2.25,Mars,0.504963,1.43777,0,-4.80262,1.68577,0
2.26,Sun,6.19464e-06,8.91143e-05,0,5.19069e-06,5.01688e-05,0
2.26,Mercury,-0.295257,0.250204,0,-6.52846,-7.70745,0
2.26,Venus,-0.315955,-0.649874,0,6.64665,-3.2335,0
2.26,Earth,-0.0630028,0.998114,0,-6.27061,-0.39567,0
2.26,Mars,0.456664,1.45382,0,-4.85627,1.52444,0
2.27,Sun,6.24059e-06,8.96149e-05,0,4.00665e-06,4.99324e-05,0
2.27,Mercury,-0.349801,0.165529,0,-4.31832,-9.13122,0
2.27,Venus,-0.247954,-0.678757,0,6.9418,-2.53801,0
2.27,Earth,-0.125543,0.992191,0,-6.23338,-0.78862,0
2.27,Mars,0.407855,1.46825,0,-4.90451,1.3614,0
2.28,Sun,6.27495e-06,9.01123e-05,0,2.87647e-06,4.95202e-05,0
2.28,Mercury,-0.380646,0.0696463,0,-1.81556,-9.93638,0
2.28,Venus,-0.177361,-0.700546,0,7.16439,-1.81607,0
2.28,Earth,-0.187588,0.982352,0,-6.17155,-1.17845,0
2.28,Mars,0.358592,1.48104,0,-4.94728,1.19684,0
2.29,Sun,6.29842e-06,9.06047e-05,0,1.83451e-06,4.89372e-05,0
2.29,Mercury,-0.385701,-0.0309492,0,0.810213,-10.0684,0
2.29,Venus,-0.104915,-0.715015,0,7.31211,-1.07522,0
2.29,Earth,-0.248893,0.968637,0,-6.08537,-1.56364,0
2.29,Mars,0.308928,1.49218,0,-4.98453,1.03094,0
2.3,Sun,6.31205e-06,9.10905e-05,0,9.14883e-07,4.81961e-05,0
